Unnamed: 0,code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,date
18,688278,特宝生物,-1.192,38.14,38.6,38.64,37.55,38.6,3141122.0,8.221739999999999,119626913.0,953.5,25.384,1551535.2,145714.178934,2020-03-05
19,688268,华特气体,4.681,64.18,63.0,65.3,61.33,61.31,3085095.0,11.330969999999999,194994555.0,85.573,9.54,770160.0,174743.57914400002,2020-03-05
20,688266,泽璟制药,-2.418,63.37,64.4,65.3,63.07,64.94,3266411.0,5.95974,208974671.0,0.0,193.26,1520880.0,347317.751018,2020-03-05
21,688258,卓易信息,-4.521,122.5,134.17,134.99,121.43,128.3,1700161.0,8.59426,214685163.0,155.063,24.888,1065218.23975,242335.93125,2020-03-05
22,688233,神工股份,3.997,63.75,62.5,65.48,61.61,61.3,6444081.0,17.62283,408218063.0,70.833,21.31,1020000.0,233112.502125,2020-03-05
23,688218,江苏北人,0.674,31.39,31.7,32.22,31.04,31.18,1754857.0,7.21488,55233850.0,54.121,7.287000000000001,368330.26,76349.08086,2020-03-05
24,688208,道通科技,1.601,50.13,49.9,51.24,49.7,49.34,3658346.0,8.0668,184253753.0,64.26899999999999,18.645,2255850.0,227342.71320300002,2020-03-05
25,688202,美迪西,1.8019999999999998,74.0,73.4,74.2,72.51,72.69,523587.0,4.14848,38334931.0,58.268,8.725999999999999,458800.0,93396.6728,2020-03-05
26,688200,华峰测控,6.107,261.65,251.07,268.6,242.02,246.59,1738206.0,13.12539,444863394.0,121.134,29.471999999999998,1600910.39169,346505.162035,2020-03-05
27,688199,久日新材,0.975,67.35,67.31,67.73,65.86,66.7,2005615.0,7.784110000000001,134067163.0,30.475,5.96,749112.498,173530.730055,2020-03-05
28,688198,佰仁医疗,4.002,50.15,48.9,50.5,48.6,48.22,1049208.0,5.3699200000000005,52270493.0,62.688,14.777999999999999,481440.0,97986.114105,2020-03-05
29,688196,卓越新能,-0.19899999999999998,45.24,45.62,45.85,44.73,45.33,1889164.0,6.84733,85215654.0,30.362,4.933,542880.0,124816.21900799999,2020-03-05
30,688188,柏楚电子,1.136,146.9,146.99,148.33,144.61,145.25,890599.0,3.69159,130494571.0,78.97800000000001,7.019,1469000.0,354397.8659,2020-03-05
31,688186,广大特材,-1.771,40.5,41.9,42.05,40.38,41.23,3853248.0,10.13498,157569738.0,30.682,5.14,667440.0,153978.14475,2020-03-05
32,688181,八亿时空,0.40299999999999997,54.79,55.38,55.56,54.3,54.57,1303677.0,6.4278,71473733.0,34.677,7.178999999999999,528575.6437060001,111124.283545,2020-03-05
33,688178,万德斯,-2.807,49.16,49.9,50.51,48.53,50.58,2726850.0,14.10286,134504718.0,36.238,5.942,417849.401104,95052.99354400001,2020-03-05
34,688177,百奥泰,-0.32299999999999995,61.8,60.2,64.98,60.2,62.0,9993621.0,18.298170000000002,624569374.0,0.0,28.445999999999998,2559014.4,337523.18436,2020-03-05
35,688169,石头科技,3.153,434.81,426.68,444.0,426.68,421.52,1301582.0,8.379,568497679.0,70.70100000000001,16.855,2898733.347827,675427.7666600001,2020-03-05
36,688168,安博通,3.2119999999999997,116.65,115.68,117.99,112.0,113.02,1018072.0,8.772219999999999,117386373.0,72.906,6.297999999999999,597014.7,135379.69728,2020-03-05
37,688166,博瑞医药,-3.765,48.82,51.0,51.47,48.5,50.73,5129898.0,13.877889999999999,252907414.0,221.90900000000002,21.601999999999997,2001620.0,180460.820814,2020-03-05
38,688159,有方科技,-0.685,79.78,82.89,85.5,77.01,80.33,4919175.0,26.361209999999996,401232809.0,112.366,11.263,731419.0111100001,148874.70559,2020-03-05
39,688158,优刻得,-3.5810000000000004,83.21,90.0,90.85,82.38,86.3,6882630.0,15.73571,590849979.0,378.227,0.0,3515890.136644,363951.63653,2020-03-05
40,688139,海尔生物,1.146,37.96,38.35,38.6,37.21,37.53,3594600.0,4.93904,135687729.0,67.786,7.244,1203604.393368,276270.15447199997,2020-03-05
41,688138,清溢光电,1.475,22.02,22.14,22.36,21.31,21.7,5690109.0,9.360660000000001,123839789.0,71.032,7.515,587493.6,133854.024354,2020-03-05
42,688128,中国电研,0.75,21.48,21.58,21.7,21.33,21.32,2791488.0,6.13813,59970526.0,37.034,6.571000000000001,868866.0,97686.419652,2020-03-05
43,688123,聚辰股份,0.285,80.82,82.0,83.5,78.61,80.59,2108337.0,7.647539999999999,170995380.0,70.895,18.648,976643.9690940001,222811.23556799997,2020-03-05
44,688122,西部超导,4.422,40.38,39.01,41.41,39.01,38.67,5284028.0,12.584019999999999,212904768.0,118.8,7.06,1781856.336,169555.62,2020-03-05
45,688118,普元信息,0.018000000000000002,55.11,56.2,57.8,54.36,55.1,3986825.0,18.39892,223043745.0,76.648,12.092,525749.4,119416.751289,2020-03-05
46,688116,天奈科技,-3.6919999999999997,50.08,52.8,53.19,49.6,52.0,2874639.0,5.44689,145223548.0,125.2,7.452999999999999,1161145.444928,264301.13128000003,2020-03-05
47,688111,金山办公,-3.017,249.49,259.1,267.0,239.01,257.25,2777200.0,4.167330000000001,694998614.0,290.105,63.645,11501489.0,1662656.297698,2020-03-05
48,688108,赛诺医疗,0.7020000000000001,18.66,18.73,18.97,18.49,18.53,2269837.0,5.0251,42329145.0,74.64,8.761000000000001,765060.0,84287.244258,2020-03-05
49,688101,三达膜,-0.307,22.71,23.01,23.2,22.4,22.78,6395475.0,8.34913,145311130.0,31.541999999999998,3.457,758241.48,173959.705977,2020-03-05
50,688100,威胜信息,2.044,30.95,31.02,31.81,30.67,30.33,3281223.0,8.20614,101952024.0,79.359,9.331,1547500.0,123753.528575,2020-03-05
51,688099,晶晨股份,1.261,67.46,68.24,68.58,66.15,66.62,1894357.0,4.78838,127482166.0,88.76299999999999,10.004,2773415.52,266882.277014,2020-03-05
52,688098,申联生物,0.8029999999999999,20.08,20.16,20.3,19.91,19.92,2755842.0,6.10352,55429075.0,77.23100000000001,8.196,822677.6,90664.59552799999,2020-03-05
53,688090,瑞松科技,1.0290000000000001,70.72,70.9,71.4,69.85,70.0,1512870.0,9.87251,106849398.0,61.82899999999999,7.28,476374.078336,108371.808896,2020-03-05
54,688089,嘉必优,4.8660000000000005,37.07,35.62,37.92,35.62,35.35,3918221.0,15.31657,144440555.0,34.324,5.773,444840.0,94830.92076699999,2020-03-05
55,688088,虹软科技,-0.369,75.62,77.99,79.75,74.0,75.9,3320365.0,8.24617,254219667.0,154.327,12.626,3070172.0,304487.877364,2020-03-05
56,688086,紫晶存储,2.332,72.4,77.01,79.99,72.19,70.75,9667832.0,22.147489999999998,729325036.0,82.273,12.833,1378362.0817200001,316040.82752,2020-03-05
57,688081,兴图新科,-0.433,48.28,48.88,49.48,47.8,48.49,1273895.0,7.617000000000001,61699868.0,59.605,13.705,355340.8,80745.25836,2020-03-05
58,688080,映翰通,-0.165,114.8,118.0,121.68,114.49,114.99,1985258.0,16.645770000000002,234927305.0,97.288,15.16,601882.46328,136916.24296,2020-03-05
59,688078,龙软科技,-0.332,51.1,52.0,52.49,50.53,51.27,1580238.0,9.815719999999999,81086239.0,86.61,14.665,361532.5,82266.17616,2020-03-05
60,688068,热景生物,-1.449,60.55,61.44,62.19,59.81,61.44,1507448.0,10.66087,91120539.0,58.786,6.029,376598.844755,85617.78477,2020-03-05
61,688066,航天宏图,1.889,51.23,51.97,52.58,50.01,50.28,2846896.0,7.2210399999999995,146152841.0,102.46,7.575,850332.614959,201974.275,2020-03-05
62,688058,宝兰德,0.0,153.9,157.0,160.9,150.52,153.9,582590.0,6.4044099999999995,90659551.0,90.0,32.537,615600.0,139998.21300000002,2020-03-05
63,688039,当虹科技,-3.6069999999999998,109.31,115.91,117.05,107.0,113.4,1585301.0,9.6258,175402836.0,103.12299999999999,16.403,874480.0,180025.885507,2020-03-05
64,688037,芯源微,2.745,111.15,110.8,113.37,106.03,108.18,2035975.0,11.51326,224246675.0,231.563,31.715,933660.0,196554.825675,2020-03-05
65,688036,传音控股,0.895,59.78,60.5,61.19,58.5,59.25,2680867.0,3.7461699999999998,160216763.0,65.692,6.176,4782400.0,427802.7173,2020-03-05
66,688033,天宜上佳,3.076,30.16,29.87,31.3,29.68,29.26,5575019.0,12.141689999999999,171057306.0,45.696999999999996,5.9270000000000005,1353391.359008,138483.64524800002,2020-03-05
67,688030,山石网科,1.776,50.99,51.7,52.65,49.55,50.1,2995606.0,8.17342,152871857.0,95.469,7.0360000000000005,918959.3919459999,186881.27172699998,2020-03-05
68,688029,南微医学,4.151,199.97,194.45,201.06,189.5,192.0,1810487.0,5.62332,355235277.0,103.773,11.116,2666399.98,643824.491838,2020-03-05
69,688028,沃尔德,1.308,62.75,63.11,63.25,61.9,61.94,1342710.0,7.066889999999999,84146262.0,57.045,5.909,502000.0,119225.0,2020-03-05
70,688026,洁特生物,-7.9510000000000005,82.89,88.04,91.85,82.5,90.05,6864744.0,30.27283,592641977.0,110.52,19.088,828900.0,187963.452828,2020-03-05
71,688025,杰普特,-0.509,46.91,47.74,47.81,46.71,47.15,1686612.0,7.9931600000000005,79345437.0,33.27,5.022,433300.990016,98983.308644,2020-03-05
72,688023,安恒信息,-4.5280000000000005,213.38,230.0,231.5,211.36,223.5,719931.0,4.64957,156490673.0,140.382,25.493000000000002,1580592.61235,330393.495104,2020-03-05
73,688022,瀚川智能,1.113,52.68,53.03,53.63,51.88,52.1,1337985.0,5.21632,70445339.0,60.552,6.784,568944.0,135124.2,2020-03-05
74,688021,奥福环保,-2.148,41.0,41.58,42.0,40.5,41.9,1021810.0,5.614240000000001,42016630.0,50.19,6.497999999999999,316862.6944,74621.312,2020-03-05
75,688020,方邦股份,-2.144,110.44,116.88,117.4,109.5,112.86,1334826.0,6.9522200000000005,150237367.0,56.636,5.894,883520.0,212044.8,2020-03-05
76,688019,安集科技,0.171,164.15,165.18,169.92,160.88,163.87,617964.0,5.0627699999999995,101839023.0,145.265,10.044,871774.0577,200362.1466,2020-03-05
77,688018,乐鑫科技,2.983,255.8,252.8,260.02,243.23,248.39,1113880.0,6.067069999999999,281044295.0,163.482,13.222999999999999,2046400.0,469634.0915,2020-03-05
78,688016,心脉医疗,0.8220000000000001,176.64,177.77,178.34,172.5,175.2,526644.0,3.57595,92422413.0,105.14299999999999,12.264000000000001,1271421.988608,260144.49331199998,2020-03-05
79,688015,交控科技,3.556,41.35,41.2,44.5,40.85,39.93,8771267.0,25.391579999999998,376381826.0,75.182,6.585,661600.0,142839.44,2020-03-05
80,688012,中微公司,2.78,158.59,158.5,160.88,151.55,154.3,4871062.0,9.473460000000001,761247755.0,792.95,22.976999999999997,8482380.216583,815437.617948,2020-03-05
81,688011,新光光电,1.2429999999999999,44.8,44.62,45.47,44.36,44.25,1241037.0,5.1818100000000005,55612222.0,46.18600000000001,3.804,448000.0,107295.35488,2020-03-05
82,688010,福光股份,0.0,43.74,44.57,44.6,43.43,43.74,1810407.0,4.86486,79647749.0,54.93600000000001,3.855,671767.418682,162773.852292,2020-03-05
83,688009,中国通号,3.5869999999999997,7.22,7.08,7.34,7.03,6.97,119837135.0,9.51088,864960344.0,19.0,2.009,7645849.318,909720.0,2020-03-05
84,688008,澜起科技,3.12,90.23,90.28,93.0,88.9,87.5,7162076.0,9.05574,649472893.0,103.713,14.232000000000001,10194310.720447,713618.3236069999,2020-03-05
85,688007,光峰科技,1.1340000000000001,29.44,29.51,29.88,28.89,29.11,2869151.0,4.72434,84422380.0,40.329,6.968,1329376.185984,178792.99135999999,2020-03-05
86,688006,杭可科技,0.789,45.99,46.38,46.97,45.53,45.63,1401053.0,3.55959,64491964.0,57.849,8.316,1844199.0,181016.64,2020-03-05
87,688005,容百科技,-0.584,39.15,39.98,40.41,38.49,39.38,3211541.0,7.43412,126284576.0,69.911,3.9589999999999996,1735463.5155,169128.0,2020-03-05
88,688003,天准科技,1.244,31.75,31.9,32.63,31.69,31.36,3107011.0,6.68692,99365742.0,48.106,3.92,614680.0,147523.2,2020-03-05
89,688002,睿创微纳,-0.292,47.76,48.92,49.2,47.3,47.9,2634091.0,4.82434,126434109.0,128.215,9.484,2125320.0,260769.6,2020-03-05
90,688001,华兴源创,0.657,47.49,48.13,48.98,46.71,47.18,2837781.0,7.38022,135943297.0,70.881,10.013,1904349.0,182604.729804,2020-03-05
91,603999,读者传媒,1.9169999999999998,6.91,6.84,6.92,6.78,6.78,9788581.0,1.6994099999999999,67093597.0,98.714,2.318,398016.0,398016.0,2020-03-05
92,603998,方盛制药,0.955,7.4,7.4,7.44,7.32,7.33,6596300.0,1.5378,48642855.0,43.528999999999996,2.897,321497.9728,317419.0928,2020-03-05
93,603997,继峰股份,0.484,8.31,8.29,8.4,8.25,8.27,4376050.0,0.69203,36435781.0,17.432000000000002,2.821,850614.027351,525485.5923,2020-03-05
94,603996,ST中新,4.971,3.59,3.44,3.59,3.44,3.42,5685751.0,1.8943,20276237.0,-13.808,0.897,107753.85,107753.85,2020-03-05
95,603995,甬金股份,0.256,23.54,23.81,23.89,23.29,23.48,5135076.0,8.90424,120957246.0,12.325,2.501,542997.18,135755.18,2020-03-05
96,603993,洛阳钼业,0.233,4.3,4.31,4.33,4.23,4.29,197069944.0,1.11555,844160356.0,20.0,2.31,9287673.45069,7596282.210689999,2020-03-05
97,603992,松霖科技,10.03,18.43,16.8,18.43,16.8,16.75,8097080.0,19.74898,143233152.0,27.924,4.251,739061.168294,75563.0,2020-03-05
98,603991,至正股份,2.701,17.11,16.75,17.32,16.75,16.66,879104.0,2.14004,14954534.0,33.549,2.708,127529.381578,70286.02869800001,2020-03-05
99,603990,麦迪科技,0.247,56.75,57.8,57.8,54.75,56.61,2567109.0,2.2920599999999998,143696599.0,82.24600000000001,13.735999999999999,638180.8538,635600.0,2020-03-05
100,603989,艾华集团,-1.9380000000000002,26.82,27.4,27.6,26.42,27.35,3255896.0,0.8348399999999999,87220082.0,34.830999999999996,5.247000000000001,1045985.798484,1045985.798484,2020-03-05
101,603988,中电电机,5.732,9.96,9.53,10.2,9.43,9.42,6061231.0,2.57705,59649127.0,47.428999999999995,3.688,234259.2,234259.2,2020-03-05
102,603987,康德莱,4.012,10.37,10.04,10.44,9.84,9.97,13247020.0,2.99972,134772142.0,31.424,3.3080000000000003,457948.533,457948.533,2020-03-05
103,603986,兆易创新,1.706,327.28,324.0,330.0,307.8,321.79,14750598.0,5.21101,4716837933.0,227.278,21.204,10508169.633328,9264190.200864,2020-03-05
104,603985,恒润股份,0.556,18.08,18.35,18.35,17.75,17.98,2382240.0,2.55649,42883495.0,13.615,2.251,263244.8,168476.672,2020-03-05
105,603983,丸美股份,-0.804,76.51,78.0,78.23,75.63,77.13,2396140.0,5.84424,183497655.0,66.53,12.204,3068051.0,313691.0,2020-03-05
106,603982,泉峰汽车,4.071000000000001,17.64,17.2,17.88,17.02,16.95,6823914.0,13.647829999999999,118990861.0,28.875,2.485,352800.0,88200.0,2020-03-05
107,603980,吉华集团,2.169,8.95,8.55,9.37,8.5,8.76,45145107.0,13.127920000000001,404077018.0,6.3660000000000005,1.383,626500.0,307778.25908499997,2020-03-05
108,603979,金诚信,0.5770000000000001,8.71,8.75,8.76,8.61,8.66,7047883.0,1.20805,61238371.0,17.42,1.207,508148.74427200004,508148.74427200004,2020-03-05
109,603978,深圳新星,0.153,26.1,26.52,26.6,25.75,26.06,3436208.0,4.5141,89439968.0,33.461999999999996,2.807,417600.0,198677.5848,2020-03-05
110,603977,国泰集团,0.23800000000000002,8.44,8.6,8.66,8.41,8.42,6539608.0,2.11288,55608237.0,38.364000000000004,1.724,332524.893804,261228.128,2020-03-05
111,603976,正川股份,3.655,18.15,17.68,18.26,17.53,17.51,3658264.0,9.55162,65161981.0,33.0,2.685,274428.0,69514.38747,2020-03-05
112,603970,中农立华,0.067,14.83,14.75,15.05,14.62,14.82,6069347.0,6.354,90112045.0,20.552,3.05,284736.142368,141656.302368,2020-03-05
113,603969,银龙股份,2.481,4.13,4.07,4.18,4.0,4.03,17223315.0,2.04796,70757871.0,22.944000000000003,1.953,347333.0,347333.0,2020-03-05
114,603968,醋化股份,0.9490000000000001,14.9,14.77,14.93,14.68,14.76,4763018.0,2.32933,70444084.0,15.204,2.025,304675.2,304675.2,2020-03-05
115,603967,中创物流,2.8930000000000002,15.65,15.22,15.67,15.18,15.21,6058792.0,9.08818,93524394.0,16.474,2.253,417333.3855,104333.3855,2020-03-05
116,603966,法兰泰克,0.563,10.72,10.64,10.85,10.47,10.66,3823030.0,1.83013,40759939.0,33.5,2.349,226170.1312,223934.23935999998,2020-03-05
117,603963,大理药业,0.895,11.27,11.2,11.37,11.18,11.17,2152278.0,2.16772,24256726.0,140.875,4.062,190463.0,111897.0125,2020-03-05
118,603960,克来机电,0.027999999999999997,36.33,36.38,37.51,35.45,36.32,2622822.0,3.89426,95213598.0,75.688,11.702,638536.08,244686.023148,2020-03-05
119,603959,百利科技,1.845,8.83,8.73,8.89,8.73,8.67,8836726.0,2.01274,77833932.0,18.396,3.397,387672.32,387672.32,2020-03-05
120,603958,哈森股份,1.456,6.97,6.9,7.02,6.87,6.87,2214800.0,1.01895,15407456.0,-24.285999999999998,1.494,151499.92,151499.92,2020-03-05
121,603956,威派格,7.647,18.3,17.12,18.61,17.12,17.0,11452374.0,13.03478,205983572.0,61.0,7.267,779506.983,160783.983,2020-03-05
122,603955,大千生态,-0.483,16.5,16.56,16.81,16.35,16.58,1398428.0,1.96077,23124786.0,20.708000000000002,1.568,186615.0,117678.35145,2020-03-05
123,603948,建业股份,9.988,27.31,27.31,27.31,27.31,24.83,78380.0,0.19595,2140558.0,22.95,3.969,436960.0,109240.0,2020-03-05
124,603939,益丰药房,6.104,89.69,84.9,90.4,84.9,84.53,3978450.0,1.08425,351737686.0,78.4,7.664,3398555.956314,3291004.174876,2020-03-05
125,603938,三孚股份,-1.6280000000000001,30.21,31.2,31.74,30.0,30.71,2257241.0,4.44456,69225386.0,40.28,4.027,453653.2986,153426.3186,2020-03-05
126,603937,丽岛新材,3.235,10.85,10.54,11.06,10.45,10.51,7115900.0,9.380519999999999,76511582.0,19.727,1.625,226634.8,82306.22077999999,2020-03-05
127,603936,博敏电子,-0.441,22.57,23.37,23.38,22.28,22.67,10920270.0,4.06901,248496196.0,33.191,2.963,711041.4047310001,605726.187073,2020-03-05
128,603933,睿能科技,2.414,14.85,14.67,14.95,14.67,14.5,3575059.0,7.10561,52936637.0,18.802,2.85,298831.30199999997,74715.102,2020-03-05
129,603929,亚翔集成,2.5069999999999997,17.17,17.25,17.49,16.88,16.75,6680433.0,3.1310599999999997,114994722.0,22.592,3.23,366339.12,366339.12,2020-03-05
130,603928,兴业股份,2.057,11.41,11.2,11.45,11.19,11.18,2075087.0,1.02931,23478493.0,15.847000000000001,1.791,230025.6,230025.6,2020-03-05
131,603927,中科软,0.171,70.37,71.68,72.08,69.5,70.25,3125915.0,7.372439999999999,220182350.0,83.774,16.573,2983688.0,298368.8,2020-03-05
132,603926,铁流股份,1.159,11.35,11.38,11.43,11.26,11.22,1253232.0,1.45803,14218528.0,16.449,1.6740000000000002,182013.2535,97557.879665,2020-03-05
133,603922,金鸿顺,1.62,15.68,15.54,15.7,15.44,15.43,694239.0,2.1695,10828289.0,35.635999999999996,1.856,200704.0,50176.0,2020-03-05
134,603920,世运电路,0.9520000000000001,24.39,24.88,24.99,23.9,24.16,7467190.0,5.69482,181987946.0,43.553999999999995,4.077,999188.0568,319807.577502,2020-03-05
135,603919,金徽酒,3.0439999999999996,15.57,15.16,15.72,15.11,15.11,7074520.0,1.94355,109382567.0,21.93,2.497,607541.396886,566748.0,2020-03-05
136,603918,金桥信息,-2.116,12.49,12.87,13.13,12.41,12.76,11739927.0,5.0785599999999995,148948355.0,43.068999999999996,4.8580000000000005,291423.2997,288726.65874,2020-03-05
137,603917,合力科技,1.287,10.23,10.3,10.34,10.12,10.1,2233380.0,2.78275,22826182.0,16.407,1.685,160406.4,82103.843976,2020-03-05
138,603916,苏博特,-2.004,20.05,20.48,20.69,19.66,20.46,9173618.0,6.99945,185795151.0,22.784000000000002,2.725,622773.05,262779.31,2020-03-05
139,603915,国茂股份,10.023,14.6,13.45,14.6,13.32,13.27,9757153.0,11.56335,137583977.0,25.171999999999997,3.131,676458.0040000001,123194.8,2020-03-05
140,603912,佳力图,10.009,25.17,25.17,25.17,25.17,22.88,780801.0,0.7157500000000001,19652761.0,49.353,7.117000000000001,546066.6738,274574.49600000004,2020-03-05
141,603909,合诚股份,-1.071,14.78,15.25,15.28,14.65,14.94,2709515.0,1.9127,40259759.0,21.87,2.858,211824.004,209372.00199999998,2020-03-05
142,603908,牧高笛,2.805,24.56,23.97,24.71,23.97,23.89,679048.0,2.94607,16541376.0,39.613,3.675,163790.64,56609.09308,2020-03-05
143,603906,龙蟠科技,2.427,10.13,10.02,10.19,9.9,9.89,4235517.0,3.78203,42777289.0,30.697,2.322,306547.09056,113446.40486400001,2020-03-05
144,603903,中持股份,1.62,13.8,13.64,14.1,13.51,13.58,4207703.0,4.05366,58058545.0,15.333,2.287,199567.872,143244.03587999998,2020-03-05
145,603901,永创智能,4.033,10.06,9.74,10.18,9.66,9.67,15007834.0,6.71825,148927447.0,55.888999999999996,3.35,442025.36015600007,224729.36015599998,2020-03-05
146,603900,莱绅通灵,2.593,8.31,8.13,8.35,8.1,8.1,4857193.0,1.4266,40094159.0,13.499,1.209,282933.76104,282933.76104,2020-03-05
147,603899,晨光文具,3.6289999999999996,47.12,45.81,47.2,45.61,45.47,4550908.0,0.49466,211353574.0,53.729,11.012,4335040.0,4335040.0,2020-03-05
148,603898,好莱客,-0.311,16.05,16.01,16.15,15.76,16.1,1590808.0,0.51383,25344044.0,13.155999999999999,2.053,496909.10103,496909.10103,2020-03-05
149,603897,长城科技,1.7409999999999999,18.12,18.19,18.3,17.92,17.81,1922078.0,3.46081,34747593.0,16.324,1.825,323263.797048,100635.49744800001,2020-03-05
150,603896,寿仙谷,0.134,29.95,30.0,30.32,29.62,29.91,1419240.0,2.28762,42445731.0,39.408,4.013999999999999,430895.45398,185809.75208,2020-03-05
151,603895,天永智能,1.95,20.39,20.13,20.48,20.0,20.0,1179980.0,3.6011100000000003,23957521.0,60.111999999999995,3.372,220375.12,66812.19846,2020-03-05
152,603893,瑞芯微,-4.885,70.1,71.46,75.9,69.0,73.7,20722819.0,49.34005,1503307573.0,134.808,15.845,2890082.8,294420.0,2020-03-05
153,603890,春秋电子,0.431,11.66,11.75,11.89,11.55,11.61,5660220.0,4.17744,66179944.0,20.456,2.1630000000000003,319466.51,157986.9368,2020-03-05
154,603889,新澳股份,4.918,5.76,5.51,5.76,5.51,5.49,9441538.0,1.84496,53188088.0,11.294,1.244,294765.919488,294765.919488,2020-03-05
155,603888,新华网,0.521,27.0,27.36,27.49,26.77,26.86,8983700.0,1.7308700000000001,243252180.0,49.153,4.96,1401379.2719999999,1401379.2719999999,2020-03-05
156,603887,城地股份,1.486,35.51,37.0,37.84,35.07,34.99,10276340.0,7.26555,373780383.0,71.02,2.9789999999999996,952771.7289219999,502250.5992,2020-03-05
157,603886,元祖股份,8.242,17.73,16.49,17.98,16.3,16.38,9647813.0,4.01992,167025557.0,17.554000000000002,2.803,425520.0,425520.0,2020-03-05
158,603885,吉祥航空,2.03,12.06,11.95,12.12,11.73,11.82,21331040.0,1.18703,254704666.0,17.477999999999998,1.896,2371169.853342,2167198.2532619997,2020-03-05
159,603883,老百姓,3.449,77.98,76.28,79.2,75.41,75.38,3190816.0,1.19505,247051801.0,50.967,6.751,2235589.382334,2082080.4107040002,2020-03-05
160,603882,金域医学,4.4639999999999995,59.21,57.04,60.43,56.93,56.68,6968467.0,2.49195,409366945.0,116.098,12.389000000000001,2711134.5804169998,1655744.697928,2020-03-05
161,603881,数据港,3.39,56.43,60.04,60.04,55.9,54.58,22627255.0,10.74487,1331065947.0,82.985,10.993,1188339.6646440001,1188339.6646440001,2020-03-05
162,603880,南卫股份,-1.413,17.44,17.55,17.67,17.1,17.69,10702398.0,12.98366,185644627.0,58.133,5.178999999999999,294736.0,143757.484,2020-03-05
163,603879,永悦科技,0.907,11.13,11.09,11.27,10.92,11.03,5180498.0,4.616709999999999,57278573.0,42.808,4.283,223058.556,124891.95599999999,2020-03-05
164,603878,武进不锈,0.0,11.48,11.64,11.7,11.36,11.48,6774549.0,2.38098,77877553.0,11.595999999999998,1.431,328622.25536,326638.32768000005,2020-03-05
165,603877,太平鸟,0.675,16.4,16.44,16.52,16.16,16.29,1848770.0,0.3878,30208715.0,13.667,2.478,785361.806,781833.5756,2020-03-05
